0,300.63308160502464,0.9111
1,192.53707079172392,0.9452
2,149.00092767092366,0.957
3,127.89115521223735,0.9647
4,116.80974517135482,0.9678
5,110.99491864816882,0.9691
6,108.42997166414978,0.9689
7,106.11268084521126,0.9704
8,105.66638624074626,0.9702
9,105.05237943707102,0.9708
10,103.68629673468561,0.9705
11,105.85960714691358,0.9711
